Created At,Tweet Id,Text,lang,retweet_count,like_count,author_id,source,context_annotations,geo,translation
2023-10-17 07:30:53+00:00,1714182176235798659,عاجل | حماس: مجازر الاحتلال في مدن قطاع غزة دليل فشل وإجرام لن يكسر عزيمة شعبنا وتلاحمه مع المقاومة,ar,5,23,243368411,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related - Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1066123894476570624', 'name': 'Al Jazeera', 'description': 'Al Jazeera'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,The massacres of the occupation in the cities of the Gaza Strip are evidence of failure and criminality that will not break the resolve of our people and its cohesion with the resistance.
2023-10-17 07:30:51+00:00,1714182169604550673,@JustHSR @Cruyff_1947 @3e9jj @orob930 عن نفسي قلة الوقت عندي والسبب الثاني ماعندي حماس للعبه ابدا وحدي العب في الويكند  بس,ar,0,0,69447193,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"I don’t have enough time, and the second reason is that I’m excited to play on my own."
2023-10-17 07:30:49+00:00,1714182161303994787,"داعش تهدد حماس !!!!!!!!!!!

الان اتضح للعالم من هم داعش !
ومن يقف خلف داعش ويدعمها !!!
عن أي دين وخلافه ،، وشريعة تتحدثون يا سفلة يا ربيبة الصهاي …نة وامريكا ؟
ماهو دينكم القذر الذي يشرع لكم قتل اخوتكم المسلمين ؟
نسخة منه الى خطباء المنابر الداعمين للفكر السلفي المتطرف . https://t.co/yh7IIkSK5f",ar,0,0,246167326,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847543836330958848', 'name': 'Global security & terrorism', 'description': 'Global conversation about threats of terrorism, response of governments, and national security  '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"ISIS is threatening Hamas now it is clear to the world who is ISIS and who stands behind ISIS and supports it from any religion and other, and the law you speak, O stepdaughter of the Zionists and America? What is your dirty religion that legitimizes the killing of your Muslim brothers? A copy of it to the preachers of the pulpits who support the radical Salafi ideology"
2023-10-17 07:30:47+00:00,1714182149371224423,عضو الكنيست الإسرائيلي منصور عباس يدعو حماس للإفراج الفوري عن الأسرى الإسرائيليين https://t.co/ejaNiJNtbo,ar,0,0,1239541860194037760,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,Israeli Knesset member Mansour Abbas calls on Hamas to immediately release Israeli prisoners
2023-10-17 07:30:46+00:00,1714182146640802025,نحن أمة قوية عربية مسلمة..امة اجتمع على محاربتها اقوى دول العالم ولم تتجرأ اقوى هذه الدول ان تحارب فصيل صغير لوحدها..اليوم في فلسطين 10 دول بسلاحها وعتادها ومالها وجنودها تحارب (حماس) ...فلا تقولوا اننا مستضعفين واننا مظلومين..بل نحن مرفوعي الرأس اقوياء انفاسنا ترهب من عادانا ...,ar,0,0,3599330309,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"We are a strong Arab Muslim nation, a nation gathered to fight against the most powerful countries in the world, and the most powerful of these countries did not dare to fight a small faction alone today in Palestine, countries with their weapons, equipment, money and soldiers fighting Hamas, do not say that we are vulnerable and we are oppressed, but we are strong-headed, strong-minded and afraid of our enemies."
2023-10-17 07:30:43+00:00,1714182135542579701,"@EdyCohen غزة محاصره من سنين ولكن صابرين..الانهيار الأكبر هوا في من يدعي انه جيش قوي واسطورة لاتقهر هم الان يستعدون امريكا وبريطانيا وخنازير العالم من عبدة بقر وفئران وقوم لوط ليقفو معهم...حي الله حماس والقسام والمقاومة والمجاهدين المسلمين من كل الانحاء 🫡
🤌🤌🤌🤌",ar,0,1,1213849056088215555,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"Gaza has been besieged for years, but the biggest collapse is in those who claim to be a powerful army and an invincible legend. They are now preparing America, Britain and the pigs of the world from the slaves of cows and mice and the people of Lot to stand with them."
2023-10-17 07:30:42+00:00,1714182131620925835,"بالفيديو... مقتل #قيادي ""بارز"" في حماس بغارة إسرائيلية
https://t.co/O8pMBNzY5H https://t.co/4LhA7JenQy",ar,0,4,169196848,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,Video of senior Hamas leader killed in Israeli raid
2023-10-17 07:30:39+00:00,1714182117179932766,"@hosmatar لا تقرأون صح.تكذبون على انفسكم وجمهوركم.وتصدقون الكذبة.
اصغر ولد  توقع ردت الفعل الغير مسبوقة لاسرائيل والدعم الدولي لها
وانتم ما زلتم سكرانيين بانجاز غزوة حماس
التملق الاعلامي هو خداع نفسك..ولا ياتي الا بالجرائم الاسرائيلية
كنت احترم تحليلاتك ولكن تبين انها ليست فقاعات هوائية",ar,0,0,1368954831369568263,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"Don't read the truth, lie to yourself and your audience, and believe the lie, the youngest boy, expect the unprecedented reaction of Israel and international support for it, and you are still drunk by achieving the conquest of Hamas, media flattery is fooling yourself and comes only Israeli crimes I respect your analysis, but it turns out that they are not air bubbles"
2023-10-17 07:30:34+00:00,1714182097227624538,@kamalsweedan2 @NaguibSawiris لا يا شيخ .. حماس أصلها كيوت وقلبها قلب خساية,ar,0,0,1204395219778711553,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1092729590005420033', 'name': 'Naguib Sawiris', 'description': 'Naguib Sawiris (نجيب ساويرس)\nEgyptian Politician '}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1092729590005420033', 'name': 'Naguib Sawiris', 'description': 'Naguib Sawiris (نجيب ساويرس)\nEgyptian Politician '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1092729590005420033', 'name': 'Naguib Sawiris', 'description': 'Naguib Sawiris (نجيب ساويرس)\nEgyptian Politician '}}]",,"No, Shaykh Hamas. It's Kiyot's origin and her heart is a loss."
2023-10-17 07:30:32+00:00,1714182090470690985,"#متابعة
حمــــاس: مجازر الاحتــــلال في #غزة ودير البلح ورفح وخان يونس دليلُ فشلٍ وإجرامٌ لن يكسر عزيمة شعبنا وتلاحمه مع المقـــاومة",ar,1,1,15459053,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"Follow-up to the sense of occupation massacres in Gaza, Deir al-Balah, Rafah and Khan Younis is a failure and a crime that will not break the resolve of our people and its cohesion with the settlement"
2023-10-17 07:30:31+00:00,1714182083969470832,"@EdyCohen لن تكون اسو. ء من حقيقتكم 
عاشت حماس عاشت المقازمة كلنا معهم 
#نتنياهو_مجرم_حرب 
#إسرائيل_إرهابية 
#طوفان_الأقصى https://t.co/Z74rLIU6QZ",ar,0,0,1278877074636312576,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,You will not be worse than you are. Long live Hamas. Long live Hamas.
2023-10-17 07:30:29+00:00,1714182076847583554,"@HoseinMortada وانتم وإيران تهددون بإستعمال البراميل المتفجرة والكيماوي في ضرب العدو الاسرائيلي الذي كنتم تستخدمونه بالغوطة وفي حمص وحلب 🤐🤐🤐🤐🤐
ورطتم حماس وقعدتم تناوروا في الاعلام وتدغدغون إسرائيل في الجنوب !!!
أستحوا 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️غزة تباد",ar,0,0,1365068797753884678,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"And you and Iran are threatening to use barrel bombs and chemical weapons to hit the Israeli enemy that you were using in Ghouta and in Homs and Aleppo, and you hit Hamas and you stopped maneuvering in the media and tickling Israel in the south."
2023-10-17 07:30:27+00:00,1714182069197123679,كما اعتدنا من الشيعة الانجاس الوثنيين انهم ظاهرة صوتية فقط وحقدهم على الاسلام والسنة المحمدية لايوصف مطلقًا الشيعة دبرو وغررو بالفصيل السني في فلسطين حماس والان سيقضى علية للابد ولو عدنا للذاكرة قليلًا لوجدنا ان ايران كانت تهدد إسرائيل بالزوال والان عندما جد الجد لم يطلقو رصاصة… https://t.co/7rGbPbSfEC https://t.co/LYcvUefN23,ar,0,0,1315625184779534337,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '69', 'name': 'News Vertical', 'description': 'News Categories like Entertainment or Technology'}, 'entity': {'id': '840159122012102656', 'name': 'Political News', 'description': 'Political News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847543836330958848', 'name': 'Global security & terrorism', 'description': 'Global conversation about threats of terrorism, response of governments, and national security  '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",{'place_id': '000799c66e428a87'},"As we are accustomed to the pagan Shi'ites, they are a vocal phenomenon only and their hatred of Islam and the Sunnah of Muhammad is not described at all Shi'a Dabro and vanquished by the Sunni faction in Palestine Hamas and now it will be destroyed forever and if we go back to memory a little, we will find that Iran was threatening Israel with demise and now when grandfather did not fire a bullet"
2023-10-17 07:30:27+00:00,1714182068270248318,"اتفق 💯💯
حيث ان جميع اطراف النزاع
في موقف لاتحسد عليه
عدا حماس لوحدها صاحبة المكسب الكبير https://t.co/dzYuwhm9Wc",ar,0,0,1318989864482840577,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"I agree that all parties to the conflict are in an unenviable position, except Hamas, which is the only one with the greatest gains."
2023-10-17 07:30:26+00:00,1714182064994390257,وكالة رم : باراك: حماس حركة أيديولوجية لا يمكن القضاء عليها https://t.co/067IHCLGeS,ar,0,0,714483660557328384,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,Hamas is an ideology that cannot be eliminated.
2023-10-17 07:30:26+00:00,1714182063958503701,"@oamaz7 تركيا اعلنت وقوفها مع حماس كيف يعني ؟؟؟
ماذا تغير بعد الوقوف ؟؟؟

ايران قامت بزيارة حماس كيف يعني ؟؟؟
ماذا تغير بعد الزيارة ؟؟؟

الا تتركون العنتريات الفارغة",ar,0,0,1085960819538571266,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847543836330958848', 'name': 'Global security & terrorism', 'description': 'Global conversation about threats of terrorism, response of governments, and national security  '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,Turkey announced its stand with Hamas How does it mean ??? What changed after standing ??? Iran visited Hamas How does it mean ??? What changed after the visit ???
2023-10-17 07:30:26+00:00,1714182063752945971,"يزور الرئيس الأميركي جو بايدن الأربعاء إسرائيل لتأكيد  ""تضامن"" الولايات المتحدة معها عقب هجوم حماس غير المسبوق على الدولة العبرية، في وقت تتكثف الجهود لتخفيف حدة أزمة إنسانية متسارعة في قطاع غزة.

وأعلن عاملون في مجال الإغاثة الثلاثاء أن قوافل مساعدات إنسانية متمركزة في العريش،… https://t.co/PkvfSAIoiS https://t.co/j7AUVYPBkH",ar,0,0,1371125304371122181,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '69', 'name': 'News Vertical', 'description': 'News Categories like Entertainment or Technology'}, 'entity': {'id': '840159122012102656', 'name': 'Political News', 'description': 'Political News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847543836330958848', 'name': 'Global security & terrorism', 'description': 'Global conversation about threats of terrorism, response of governments, and national security  '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",,"U.S. President Joe Biden will visit Israel on Wednesday to reaffirm U.S. solidarity following Hamas’s unprecedented assault on the Jewish state, as efforts intensify to ease an accelerating humanitarian crisis in the Gaza Strip and aid workers announced on Tuesday that humanitarian aid convoys were based in al-Arish."
2023-10-17 07:30:25+00:00,1714182057197216229,@derradjihafid العار الوحيد أنك أنت تمثل نصف الشعب الفلسطيني ياجبان ياخائن ياعميل لسا عندك وجه تحكي بيه وين جيشك وين التحرير اللي تتكلم عليه حماس هي وغزة هي الوحيدة من ضحت ولازالت تضحي من اجل القدس والتحرير اللي تحكي عنو ياخنزير,ar,0,0,1584454974104391681,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1100002818218352642', 'name': 'Hafid Derradji', 'description': 'Hafid Derradji (حفيظ دراجي)'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '92', 'name': 'Sports Personality', 'description': ""A Sports Personality like 'Skip Bayless'""}, 'entity': {'id': '1100002818218352642', 'name': 'Hafid Derradji', 'description': 'Hafid Derradji (حفيظ دراجي)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1074755059433463813', 'name': 'Sports journalists', 'description': 'Sports Figures'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1100002818218352642', 'name': 'Hafid Derradji', 'description': 'Hafid Derradji (حفيظ دراجي)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1285942425861545984', 'name': 'Sports figures'}}]",,"The only shame is that you represent half of the Palestinian people, you are a traitor, you don't have a face to tell your army, you are the only one that Hamas is talking about, and Gaza is the only one that has sacrificed and is still sacrificing for Jerusalem and the liberation that is talking about the pig."
2023-10-17 07:30:22+00:00,1714182048066183258,@EdyCohen حماس ضربتكم عسكريا فا روحتو انتو ضاربين في الأطفال و العزل و دا ليه لانكم خايفين تواجههم و أضعف من انكم تقاتلوا بشرف,ar,0,0,1590732144963354624,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"Hamas has beaten you militarily. You've beaten the children and the defenseless, because you're afraid to face them, and you're weaker than you are fighting with honor."
2023-10-17 07:30:20+00:00,1714182039686025695,"@alkaherawalnas @Ibrahim_3eissa يهب.......ل اذا كان اللى بيحارب اسرائيل دلوقتى حماس اللى المفروض انهم اخوان 
روح غير الحفاضه....",ar,0,0,1515490809910550532,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1163442777390059521', 'name': 'Ibrahim Eissa'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1163769302358450176', 'name': 'Alkaherawalnas TV (القاهرة والناس)'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1163442777390059521', 'name': 'Ibrahim Eissa'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1074755369530880001', 'name': 'Journalists', 'description': 'Journalism'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1163442777390059521', 'name': 'Ibrahim Eissa'}}]",,"If he's fighting Israel right now, Hamas is supposed to be a non-nurture spirit."
2023-10-17 07:30:20+00:00,1714182037966377119,"@AvichayAdraee رجال حماس ينظرونك على الجبهات يا جبان
جيوشكم المنهزمة تقصف مدنيين عزل و لا يمكن ان تتقدم شبر واحد على الارض 

احنا منتظرينك عالارض و وسخ",ar,0,0,1429468238115651590,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"The men of Hamas are watching you on the fronts, you coward, your defeated armies are bombing unarmed civilians, and you cannot advance an inch on the ground."
2023-10-17 07:30:18+00:00,1714182028667535419,"@k_alrowaishan ماشاء الله كل المعلقين لك ياخالد الرويشان 
حوثة وصحاب عمك حمود.  
الريس عباس موقفة صح وكل العرب والفلسطينيين معه.  النهايه ستكون لحماس وارهابيي الاخوان وايران
#حماس_داعش",ar,0,0,979867578272223232,,[],,"God willing, all the commentators will be for you, Khalid Al-Ruwaishan Hawta and your uncle Hamoud Al-Rais Abbas stand true and all the Arabs and Palestinians with him will end up for Hamas and the terrorists of the Brotherhood and Iran."
2023-10-17 07:30:16+00:00,1714182023139426647,@SFOUK_AL_SHEIKH رحم الله امك وبأذن الله شهيدة وفي الفردوس الاعلي ، تصور هناك من العرب من يترحم على هذا المجرم ويعتبرونه بطل واول هولاء حماس والله ان إسرائيل وايران وجهان لعملة واحده وفي نظري ان ايران اسوء بمراحل من إسرائيل ولو ما العقوبات الدولية عليها لاشفت العجب منهم,ar,0,0,464361251,,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1710867603760070656', 'name': 'Israel-Gaza Conflict'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847543836330958848', 'name': 'Global security & terrorism', 'description': 'Global conversation about threats of terrorism, response of governments, and national security  '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}]",,"May Allah have mercy on your mother and may Allah's peace and blessings be upon her. There are some Arabs who take pity on this criminal and consider him a hero and the first of these Hamas and Allah that Israel and Iran are two sides of the same coin. In my opinion, Iran is worse in stages than Israel."
